iter	Passed	Remaining
16969	588476	2081305
16970	588514	2081284
16971	588552	2081260
16972	588599	2081270
16973	588640	2081255
16974	588678	2081235
16975	588721	2081230
16976	588761	2081212
16977	588794	2081173
16978	588826	2081128
16979	588859	2081086
16980	588890	2081041
16981	588925	2081006
16982	588956	2080960
16983	588989	2080919
16984	589022	2080877
16985	589060	2080853
16986	589092	2080811
16987	589127	2080777
16988	589164	2080749
16989	589198	2080711
16990	589228	2080661
16991	589260	2080617
16992	589293	2080576
16993	589326	2080536
16994	589361	2080503
16995	589395	2080464
16996	589427	2080422
16997	589458	2080374
16998	589490	2080329
16999	589527	2080302
17000	589560	2080263
17001	589598	2080240
17002	589639	2080229
17003	589670	2080181
17004	589704	2080141
17005	589736	2080098
17006	589772	2080068
17007	589806	2080032
17008	589838	2079987
17009	589870	2079943
17010	589901	2079896
17011	589941	2079879
17012	589972	2079833
17013	590005	2079793
17014	590037	2079747
17015	590069	2079702
17016	590101	2079658
17017	590132	2079612
17018	590164	2079566
17019	590196	2079523
17020	590238	2079515
17021	590271	2079473
17022	590302	2079427
17023	590335	2079384
17024	590367	2079343
17025	590399	2079298
17026	590431	2079253
17027	590466	2079220
17028	590498	2079176
17029	590531	2079136
17030	590565	2079097
17031	590596	2079052
17032	590628	2079006
17033	590660	2078962
17034	590701	2078950
17035	590734	2078908
17036	590765	2078861
17037	590797	2078819
17038	590838	2078806
17039	590879	2078792
17040	590920	2078782
17041	590959	2078762
17042	590999	2078744
17043	591045	2078750
17044	591085	2078736
17045	591117	2078691
17046	591151	2078651
17047	591182	2078607
17048	591216	2078568
17049	591248	2078524
17050	591287	2078504
17051	591320	2078466
17052	591352	2078419
17053	591389	2078393
17054	591422	2078351
17055	591454	2078308
17056	591485	2078261
17057	591517	2078218
17058	591551	2078179
17059	591584	2078140
17060	591616	2078094
17061	591648	2078052
17062	591682	2078016
17063	591717	2077980
17064	591748	2077933
17065	591782	2077896
17066	591817	2077861
17067	591849	2077818
17068	591881	2077776
17069	591911	2077724
17070	591943	2077681
17071	591976	2077638
17072	592007	2077592
17073	592040	2077552
17074	592072	2077508
17075	592104	2077463
17076	592136	2077417
17077	592168	2077374
17078	592200	2077331
17079	592232	2077285
17080	592266	2077247
17081	592299	2077207
17082	592330	2077161
17083	592362	2077115
17084	592395	2077075
17085	592427	2077032
17086	592464	2077006
17087	592500	2076975
17088	592531	2076927
17089	592564	2076887
17090	592595	2076840
17091	592631	2076811
17092	592664	2076769
17093	592697	2076731
17094	592736	2076711
17095	592769	2076668
17096	592800	2076620
17097	592832	2076577
17098	592867	2076543
17099	592899	2076500
17100	592930	2076453
17101	592965	2076418
17102	592997	2076374
17103	593028	2076327
17104	593060	2076282
17105	593092	2076239
17106	593125	2076198
17107	593165	2076182
17108	593202	2076157
17109	593245	2076151
17110	593284	2076131
17111	593323	2076113
17112	593364	2076099
17113	593396	2076056
17114	593430	2076016
17115	593462	2075974
17116	593496	2075935
17117	593528	2075894
17118	593559	2075845
17119	593591	2075801
17120	593623	2075759
17121	593666	2075752
17122	593706	2075735
17123	593745	2075715
17124	593779	2075678
17125	593811	2075634
17126	593843	2075590
17127	593876	2075550
17128	593909	2075512
17129	593942	2075469
17130	593974	2075427
17131	594006	2075380
17132	594039	2075340
17133	594071	2075298
17134	594103	2075254
17135	594136	2075213
17136	594167	2075165
17137	594200	2075124
17138	594231	2075076
17139	594264	2075036
17140	594300	2075006
17141	594332	2074963
17142	594364	2074919
17143	594396	2074876
17144	594429	2074835
17145	594462	2074794
17146	594493	2074745
17147	594527	2074708
17148	594561	2074672
17149	594594	2074633
17150	594628	2074594
17151	594661	2074554
17152	594693	2074511
17153	594726	2074468
17154	594759	2074429
17155	594792	2074387
17156	594823	2074341
17157	594857	2074304
17158	594888	2074257
17159	594922	2074218
17160	594953	2074173
17161	594988	2074140
17162	595020	2074094
17163	595051	2074048
17164	595084	2074009
17165	595115	2073961
17166	595147	2073915
17167	595179	2073871
17168	595210	2073824
17169	595241	2073778
17170	595275	2073740
17171	595307	2073694
17172	595338	2073648
17173	595371	2073607
17174	595404	2073568
17175	595439	2073535
17176	595480	2073520
17177	595521	2073507
17178	595560	2073488
17179	595599	2073471
17180	595638	2073450
17181	595673	2073415
17182	595704	2073369
17183	595737	2073329
17184	595768	2073281
17185	595801	2073239
17186	595832	2073194
17187	595867	2073160
17188	595902	2073127
17189	595935	2073086
17190	595969	2073049
17191	596002	2073009
17192	596035	2072968
17193	596068	2072927
17194	596101	2072888
17195	596136	2072852
17196	596169	2072812
17197	596203	2072774
17198	596233	2072726
17199	596266	2072683
17200	596302	2072654
17201	596337	2072622
17202	596371	2072583
17203	596406	2072549
17204	596438	2072505
17205	596470	2072461
17206	596501	2072414
17207	596534	2072374
17208	596569	2072342
17209	596602	2072300
17210	596636	2072262
17211	596670	2072226
17212	596702	2072182
17213	596735	2072143
17214	596767	2072099
17215	596802	2072063
17216	596833	2072019
17217	596867	2071980
17218	596899	2071937
17219	596931	2071893
17220	596964	2071852
17221	596996	2071807
17222	597032	2071778
17223	597065	2071737
17224	597096	2071690
17225	597128	2071647
17226	597162	2071609
17227	597195	2071568
17228	597228	2071527
17229	597264	2071498
17230	597297	2071457
17231	597329	2071414
17232	597361	2071372
17233	597394	2071331
17234	597426	2071287
17235	597461	2071251
17236	597498	2071225
17237	597530	2071182
17238	597563	2071142
17239	597595	2071099
17240	597629	2071060
17241	597664	2071026
17242	597696	2070982
17243	597734	2070961
17244	597774	2070946
17245	597814	2070928
17246	597852	2070906
17247	597898	2070909
17248	597941	2070903
17249	597980	2070884
17250	598014	2070847
17251	598048	2070809
17252	598081	2070770
17253	598114	2070731
17254	598148	2070691
17255	598181	2070652
17256	598212	2070604
17257	598245	2070565
17258	598279	2070527
17259	598314	2070492
17260	598347	2070451
17261	598380	2070413
17262	598413	2070372
17263	598445	2070329
17264	598478	2070288
17265	598513	2070253
17266	598544	2070209
17267	598577	2070165
17268	598611	2070131
17269	598644	2070091
17270	598675	2070043
17271	598707	2069998
17272	598741	2069960
17273	598774	2069920
17274	598805	2069875
17275	598839	2069838
17276	598874	2069805
17277	598908	2069768
17278	598941	2069726
17279	598974	2069685
17280	599005	2069639
17281	599038	2069597
17282	599073	2069564
17283	599106	2069523
17284	599138	2069478
17285	599169	2069432
17286	599202	2069392
17287	599234	2069349
17288	599268	2069310
17289	599304	2069281
17290	599353	2069296
17291	599388	2069262
17292	599419	2069217
17293	599451	2069171
17294	599484	2069130
17295	599517	2069090
17296	599550	2069049
17297	599584	2069012
17298	599616	2068970
17299	599648	2068927
17300	599680	2068882
17301	599714	2068844
17302	599749	2068812
17303	599781	2068768
17304	599813	2068723
17305	599845	2068681
17306	599879	2068642
17307	599910	2068597
17308	599943	2068555
17309	599977	2068519
17310	600010	2068478
17311	600043	2068438
17312	600084	2068424
17313	600126	2068415
17314	600164	2068393
17315	600206	2068383
17316	600247	2068370
17317	600286	2068351
17318	600320	2068314
17319	600353	2068271
17320	600385	2068229
17321	600418	2068188
17322	600450	2068145
17323	600484	2068108
17324	600517	2068066
17325	600548	2068021
17326	600579	2067975
17327	600613	2067936
17328	600648	2067904
17329	600682	2067864
17330	600714	2067822
17331	600746	2067779
17332	600777	2067731
17333	600808	2067685
17334	600839	2067637
17335	600873	2067600
17336	600907	2067564
17337	600941	2067524
17338	600973	2067482
17339	601006	2067440
17340	601039	2067399
17341	601072	2067359
17342	601106	2067324
17343	601138	2067280
17344	601169	2067234
17345	601201	2067190
17346	601238	2067164
17347	601280	2067153
17348	601318	2067131
17349	601353	2067096
17350	601385	2067053
17351	601418	2067011
17352	601451	2066970
17353	601483	2066927
17354	601516	2066886
17355	601549	2066848
17356	601585	2066816
17357	601618	2066775
17358	601649	2066730
17359	601682	2066688
17360	601716	2066652
17361	601749	2066610
17362	601782	2066573
17363	601817	2066537
17364	601848	2066490
17365	601881	2066449
17366	601913	2066406
17367	601946	2066366
17368	601984	2066341
17369	602016	2066300
17370	602048	2066256
17371	602081	2066215
17372	602114	2066174
17373	602145	2066127
17374	602176	2066080
17375	602212	2066049
17376	602244	2066005
17377	602275	2065961
17378	602333	2066006
17379	602387	2066037
17380	602425	2066014
17381	602471	2066017
17382	602506	2065985
17383	602550	2065982
17384	602600	2065998
17385	602640	2065983
17386	602674	2065945
17387	602706	2065901
17388	602748	2065892
17389	602786	2065869
17390	602819	2065828
17391	602851	2065783
17392	602883	2065740
17393	602916	2065701
17394	602948	2065657
17395	602980	2065615
17396	603012	2065569
17397	603043	2065521
17398	603076	2065482
17399	603109	2065443
17400	603141	2065399
17401	603182	2065385
17402	603215	2065345
17403	603247	2065300
17404	603279	2065257
17405	603311	2065213
17406	603349	2065190
17407	603389	2065174
17408	603422	2065133
17409	603454	2065090
17410	603487	2065051
17411	603521	2065011
17412	603555	2064975
17413	603586	2064929
17414	603619	2064889
17415	603653	2064849
17416	603690	2064825
17417	603725	2064790
17418	603759	2064753
17419	603791	2064711
17420	603825	2064672
17421	603859	2064636
17422	603894	2064603
17423	603927	2064563
17424	603960	2064522
17425	603994	2064484
17426	604032	2064461
17427	604067	2064428
17428	604101	2064392
17429	604133	2064348
17430	604169	2064316
17431	604202	2064276
17432	604235	2064237
17433	604267	2064194
17434	604300	2064154
17435	604332	2064109
17436	604366	2064071
17437	604412	2064076
17438	604445	2064034
17439	604476	2063988
17440	604514	2063964
17441	604552	2063944
17442	604592	2063927
17443	604625	2063887
17444	604665	2063870
17445	604706	2063857
17446	604747	2063842
17447	604800	2063869
17448	604844	2063867
17449	604892	2063880
17450	604926	2063844
17451	604958	2063798
17452	604991	2063758
17453	605022	2063710
17454	605055	2063671
17455	605089	2063632
17456	605121	2063589
17457	605159	2063566
17458	605193	2063528
17459	605226	2063489
17460	605258	2063446
17461	605292	2063408
17462	605325	2063367
17463	605364	2063348
17464	605400	2063319
17465	605433	2063277
17466	605465	2063235
17467	605497	2063191
17468	605531	2063152
17469	605564	2063114
17470	605607	2063105
17471	605640	2063067
17472	605672	2063023
17473	605706	2062984
17474	605749	2062978
17475	605783	2062942
17476	605814	2062895
17477	605849	2062860
17478	605886	2062835
17479	605919	2062796
17480	605960	2062782
17481	605994	2062743
17482	606032	2062723
17483	606066	2062683
17484	606104	2062660
17485	606135	2062614
17486	606168	2062573
17487	606209	2062559
17488	606240	2062515
17489	606273	2062472
17490	606303	2062422
17491	606335	2062379
17492	606368	2062339
17493	606399	2062292
17494	606435	2062261
17495	606468	2062222
17496	606507	2062200
17497	606539	2062157
17498	606572	2062116
17499	606604	2062072
17500	606638	2062035
17501	606670	2061993
17502	606701	2061947
17503	606733	2061904
17504	606766	2061863
17505	606798	2061817
17506	606838	2061801
17507	606878	2061786
17508	606911	2061746
17509	606951	2061730
17510	606999	2061738
17511	607044	2061740
17512	607086	2061730
17513	607137	2061749
17514	607173	2061720
17515	607206	2061679
17516	607238	2061636
17517	607273	2061604
17518	607307	2061566
17519	607339	2061521
17520	607372	2061483
17521	607406	2061443
17522	607438	2061401
17523	607470	2061358
17524	607505	2061323
17525	607537	2061280
17526	607569	2061235
17527	607602	2061195
17528	607635	2061156
17529	607669	2061119
17530	607702	2061079
17531	607737	2061043
17532	607769	2061000
17533	607801	2060959
17534	607835	2060919
17535	607868	2060880
17536	607899	2060834
17537	607933	2060796
17538	607969	2060767
17539	608001	2060724
17540	608036	2060689
17541	608071	2060654
17542	608104	2060615
17543	608137	2060575
17544	608175	2060553
17545	608219	2060547
17546	608255	2060517
17547	608289	2060482
17548	608331	2060471
17549	608363	2060428
17550	608396	2060389
17551	608429	2060346
17552	608461	2060304
17553	608493	2060260
17554	608527	2060224
17555	608567	2060208
17556	608600	2060164
17557	608638	2060142
17558	608671	2060104
17559	608704	2060061
17560	608736	2060020
17561	608768	2059975
17562	608803	2059940
17563	608839	2059912
17564	608872	2059871
17565	608904	2059827
17566	608943	2059807
17567	608982	2059787
17568	609017	2059753
17569	609050	2059714
17570	609083	2059674
17571	609117	2059637
17572	609150	2059597
17573	609181	2059549
17574	609212	2059503
17575	609247	2059467
17576	609286	2059448
17577	609327	2059435
17578	609368	2059421
17579	609408	2059406
17580	609450	2059394
17581	609496	2059400
17582	609532	2059370
17583	609567	2059334
17584	609599	2059290
17585	609632	2059253
17586	609667	2059219
17587	609700	2059178
17588	609732	2059133
17589	609762	2059084
17590	609795	2059042
17591	609826	2058997
17592	609858	2058952
17593	609892	2058914
17594	609923	2058868
17595	609954	2058823
17596	609986	2058778
17597	610018	2058735
17598	610052	2058697
17599	610086	2058659
17600	610120	2058622
17601	610152	2058580
17602	610185	2058539
17603	610217	2058495
17604	610248	2058448
17605	610279	2058403
17606	610311	2058360
17607	610344	2058316
17608	610377	2058277
17609	610412	2058245
17610	610447	2058210
17611	610480	2058172
17612	610512	2058128
17613	610548	2058096
17614	610588	2058081
17615	610624	2058050
17616	610659	2058014
17617	610695	2057986
17618	610728	2057946
17619	610762	2057909
17620	610794	2057866
17621	610826	2057823
17622	610857	2057776
17623	610889	2057731
17624	610922	2057690
17625	610955	2057652
17626	610989	2057614
17627	611023	2057577
17628	611056	2057535
17629	611087	2057489
17630	611120	2057448
17631	611153	2057408
17632	611184	2057361
17633	611216	2057319
17634	611249	2057277
17635	611280	2057232
17636	611317	2057205
17637	611350	2057163
17638	611381	2057118
17639	611414	2057075
17640	611448	2057039
17641	611479	2056993
17642	611512	2056951
17643	611544	2056909
17644	611576	2056864
17645	611613	2056837
17646	611650	2056812
17647	611690	2056796
17648	611733	2056789
17649	611771	2056766
17650	611814	2056757
17651	611849	2056724
17652	611882	2056684
17653	611914	2056643
17654	611948	2056604
17655	611979	2056558
17656	612012	2056518
17657	612047	2056484
17658	612089	2056475
17659	612123	2056437
17660	612156	2056395
17661	612187	2056350
17662	612220	2056309
17663	612254	2056273
17664	612287	2056230
17665	612319	2056188
17666	612352	2056148
17667	612383	2056101
17668	612415	2056057
17669	612449	2056020
17670	612483	2055983
17671	612515	2055942
17672	612549	2055903
17673	612580	2055857
17674	612612	2055811
17675	612646	2055775
17676	612679	2055735
17677	612714	2055703
17678	612747	2055661
17679	612782	2055628
17680	612815	2055587
17681	612849	2055550
17682	612882	2055510
17683	612914	2055468
17684	612949	2055433
17685	612988	2055413
17686	613020	2055369
17687	613052	2055327
17688	613083	2055278
17689	613121	2055257
17690	613162	2055243
17691	613197	2055208
17692	613231	2055172
17693	613264	2055132
17694	613297	2055093
17695	613331	2055054
17696	613362	2055010
17697	613395	2054968
17698	613428	2054928
17699	613460	2054883
17700	613493	2054843
17701	613526	2054803
17702	613561	2054771
17703	613599	2054746
17704	613632	2054706
17705	613664	2054662
17706	613698	2054625
17707	613729	2054581
17708	613767	2054557
17709	613805	2054531
17710	613838	2054492
17711	613871	2054453
17712	613905	2054414
17713	613944	2054394
